
36	4546	0
36	3107	0
36	4393	0
36	3820	0
36	2072	0
37	2203	0
37	4036	0
37	4393	0
37	3820	0
37	2072	0
38	3903	0
38	3991	0
38	2929	0
38	4503	0
38	4492	0
39	2566	0
39	4355	0
39	1948	0
39	4004	0
39	3307	0
39	2508	0
39	4355	0
39	1948	0
39	4004	0
39	3307	0
39	1590	0
39	4355	0
39	1948	0
39	4004	0
39	3307	0
40	2484	0
40	3107	0
40	4393	0
40	3820	0
40	2072	0
41	2546	0
41	3107	0
41	4393	0
41	3820	0
41	2072	0
42	2977	0
42	1788	0
42	2569	0
42	1654	0
42	4367	0
42	4248	0
42	3745	0
42	2569	0
42	1654	0
42	4367	0
42	2308	0
42	1952	0
42	2569	0
42	1654	0
42	4367	0
42	2939	0
42	3120	0
42	2569	0
42	1654	0
42	4367	0
43	3502	0
43	3023	0
43	4477	0
43	3694	0
43	2072	0
44	2098	0
44	3057	0
44	2027	0
44	2006	0
44	2072	0
45	2834	0
45	2658	0
45	2027	0
45	2006	0
45	2072	0
46	1883	0
46	3235	0
46	2276	0
46	3611	0
46	3516	0
47	2350	0
47	3069	0
47	2514	0
47	4010	0
47	3516	0
48	3954	0
48	2577	0
48	2632	0
48	2146	0
48	1772	0
49	2500	0
49	1687	0
49	1999	0
49	2222	0
49	2704	0
50	3340	0
50	4136	0
50	2189	0
50	2322	0
50	4367	0
51	3948	0
51	2658	0
51	2027	0
51	2006	0
51	2072	0
52	2162	0
52	3600	0
52	1893	0
52	4238	0
52	3516	0
53	2825	0
53	2658	0
53	2027	0
53	2006	0
53	2072	0
54	1648	0
54	2658	0
54	2027	0
54	2006	0
54	2072	0
55	2151	0
55	2658	0
55	2027	0
55	2006	0
55	2072	0
56	1758	0
56	3880	0
56	4393	0
56	3820	0
56	2072	0
57	3797	0
57	3099	0
57	2287	0
57	1757	0
57	4367	0
58	1834	0
58	4431	0
58	3265	0
58	2146	0
58	1772	0
59	2052	0
59	3107	0
59	4393	0
59	3820	0
59	2072	0
60	1886	0
60	1785	0
60	4324	0
60	4121	0
60	3307	0
60	3470	0
60	2238	0
60	4560	0
60	2146	0
60	1772	0
61	2312	0
61	2658	0
61	2027	0
61	2006	0
61	2072	0
62	3418	0
62	2112	0
62	3341	0
62	2603	0
62	3851	0
63	3518	0
63	3531	0
63	3618	0
63	4531	0
63	3851	0
64	2079	0
64	3057	0
64	2027	0
64	2006	0
64	2072	0
65	1770	0
65	3023	0
65	4477	0
65	3694	0
65	2072	0
66	4179	0
66	1622	0
66	1893	0
66	4238	0
66	3516	0
67	2074	0
67	1794	0
67	3428	0
67	2525	0
67	4492	0
67	1897	0
67	1745	0
67	3413	0
67	2525	0
67	4492	0
67	1836	0
67	1794	0
67	3428	0
67	2525	0
67	4492	0
68	3935	0
68	3873	0
68	2287	0
68	1757	0
68	4367	0
69	3004	0
69	1878	0
69	1945	0
69	3706	0
69	3307	0
69	2735	0
69	2059	0
69	3280	0
69	2467	0
69	4367	0
69	3549	0
69	2871	0
69	3280	0
69	2467	0
69	4367	0
69	2829	0
69	3771	0
69	2383	0
69	3137	0
69	4011	0
70	4346	0
70	3873	0
70	2287	0
70	1757	0
70	4367	0
71	2713	0
71	4512	0
71	3790	0
71	2611	0
71	3097	0
71	3796	0
71	3279	0
71	3263	0
71	2467	0
71	4367	0
72	3787	0
72	3627	0
72	3761	0
72	2467	0
72	4367	0
72	4505	0
72	3771	0
72	2383	0
72	3137	0
72	4011	0
73	4184	0
73	1674	0
73	1977	0
73	3191	0
73	4492	0
74	4125	0
74	3279	0
74	3263	0
74	2467	0
74	4367	0
75	2437	0
75	2201	0
75	2581	0
75	3036	0
75	3673	0
76	2762	0
76	3748	0
76	4460	0
76	2467	0
76	4367	0
77	2398	0
77	3279	0
77	3263	0
77	2467	0
77	4367	0
78	2473	0
78	1745	0
78	3413	0
78	2525	0
78	4492	0
78	4169	0
78	2149	0
78	4347	0
78	2461	0
78	3516	0
78	2236	0
78	4319	0
78	3428	0
78	2525	0
78	4492	0
78	1897	0
78	1745	0
78	3413	0
78	2525	0
78	4492	0
78	3730	0
78	4319	0
78	3428	0
78	2525	0
78	4492	0
79	3149	0
79	3771	0
79	2383	0
79	3137	0
79	4011	0
79	3101	0
79	4342	0
79	4347	0
79	2461	0
79	3516	0
79	4327	0
79	4318	0
79	2499	0
79	1659	0
79	3097	0
79	2237	0
79	1631	0
79	1889	0
79	4272	0
79	4188	0
79	4265	0
79	1640	0
79	3263	0
79	2467	0
79	4367	0
80	2905	0
80	4519	0
80	3213	0
80	1823	0
80	3851	0
80	3228	0
80	3627	0
80	3761	0
80	2467	0
80	4367	0
81	4326	0
81	4177	0
81	2287	0
81	1757	0
81	4367	0
82	1887	0
82	4284	0
82	2633	0
82	4264	0
82	2704	0
82	2377	0
82	3909	0
82	2633	0
82	4264	0
82	2704	0
82	3189	0
82	4284	0
82	2633	0
82	4264	0
82	2704	0
82	3973	0
82	4284	0
82	2633	0
82	4264	0
82	2704	0
82	4551	0
82	3279	0
82	3263	0
82	2467	0
82	4367	0
82	4395	0
82	4284	0
82	2633	0
82	4264	0
82	2704	0
82	1980	0
82	3279	0
82	3263	0
82	2467	0
82	4367	0
82	3392	0
82	4284	0
82	2633	0
82	4264	0
82	2704	0
82	2970	0
82	4284	0
82	2633	0
82	4264	0
82	2704	0
83	1615	0
83	1721	0
83	2226	0
83	2882	0
83	4492	0
84	4553	0
84	3890	0
84	3462	0
84	3125	0
84	3500	0
84	2723	0
84	3143	0
84	2644	0
84	3125	0
84	3500	0
84	4285	0
84	2170	0
84	2644	0
84	3125	0
84	3500	0
85	4050	0
85	4535	0
85	4023	0
85	3740	0
85	3500	0
85	1829	0
85	2170	0
85	2644	0
85	3125	0
85	3500	0
85	2137	0
85	2170	0
85	2644	0
85	3125	0
85	3500	0
85	1909	0
85	3965	0
85	4023	0
85	3740	0
85	3500	0
85	2718	0
85	2170	0
85	2644	0
85	3125	0
85	3500	0
85	2562	0
85	3965	0
85	4023	0
85	3740	0
85	3500	0
85	3877	0
85	3387	0
85	4023	0
85	3740	0
85	3500	0
85	1923	0
85	3490	0
85	4542	0
85	3740	0
85	3500	0
86	1678	0
86	2345	0
86	4477	0
86	3694	0
86	2072	0
87	3981	0
87	2660	0
87	4347	0
87	2461	0
87	3516	0
88	3523	0
88	2699	0
88	3800	0
88	3762	0
88	3673	0
89	2307	0
89	3568	0
89	1913	0
89	2840	0
89	3673	0
90	2510	0
90	2539	0
90	3341	0
90	2603	0
90	3851	0
91	3898	0
91	1794	0
91	3428	0
91	2525	0
91	4492	0
91	2613	0
91	3235	0
91	2276	0
91	3611	0
91	3516	0
91	1774	0
91	1794	0
91	3428	0
91	2525	0
91	4492	0
92	2166	0
92	2861	0
92	3314	0
92	2472	0
92	4188	0
92	1814	0
92	2660	0
92	4347	0
92	2461	0
92	3516	0
92	2230	0
92	2753	0
92	2678	0
92	3036	0
92	3673	0
93	2413	0
93	4389	0
93	2797	0
93	2604	0
93	3500	0
94	3850	0
94	3791	0
94	3008	0
94	1611	0
94	1713	0
94	3210	0
94	3791	0
94	3008	0
94	1611	0
94	1713	0
94	1722	0
94	3498	0
94	3008	0
94	1611	0
94	1713	0
95	3234	0
95	3685	0
95	4091	0
95	3185	0
95	3851	0
95	1862	0
95	3528	0
95	3276	0
95	3137	0
95	4011	0
95	3102	0
95	4470	0
95	3045	0
95	3185	0
95	3851	0
96	3153	0
96	4318	0
96	2499	0
96	1659	0
96	3097	0
96	3254	0
96	4318	0
96	2499	0
96	1659	0
96	3097	0
97	3459	0
97	3597	0
97	4306	0
97	2604	0
97	3500	0
98	3856	0
98	4079	0
98	2597	0
98	3740	0
98	3500	0
99	3464	0
99	1906	0
99	2021	0
99	2543	0
99	3500	0
100	1992	0
100	3171	0
100	3276	0
100	3137	0
100	4011	0
100	4030	0
100	2934	0
100	2371	0
100	3185	0
100	3851	0
101	4404	0
101	4486	0
101	3603	0
101	3015	0
101	3097	0
102	2774	0
102	2879	0
102	2909	0
102	4522	0
102	3516	0
103	4218	0
103	2578	0
103	1996	0
103	2397	0
103	3673	0
104	3237	0
104	3198	0
104	1901	0
104	3185	0
104	3851	0
105	2153	0
105	3073	0
105	3213	0
105	1823	0
105	3851	0
105	4102	0
105	3073	0
105	3213	0
105	1823	0
105	3851	0
105	3310	0
105	3073	0
105	3213	0
105	1823	0
105	3851	0
106	3776	0
106	3366	0
106	4306	0
106	2604	0
106	3500	0
107	4147	0
107	3717	0
107	3317	0
107	3694	0
107	2072	0
108	2505	0
108	3765	0
108	3341	0
108	2603	0
108	3851	0
108	2827	0
108	4096	0
108	3341	0
108	2603	0
108	3851	0
108	2548	0
108	4096	0
108	3341	0
108	2603	0
108	3851	0
109	3349	0
109	3275	0
109	4093	0
109	1869	0
109	3097	0
109	2167	0
109	4227	0
109	1945	0
109	3706	0
109	3307	0
109	3001	0
109	4227	0
109	1945	0
109	3706	0
109	3307	0
110	3930	0
110	3731	0
110	3603	0
110	3015	0
110	3097	0
110	4375	0
110	3679	0
110	1711	0
110	3137	0
110	4011	0
111	2407	0
111	2658	0
111	2027	0
111	2006	0
111	2072	0
111	2240	0
111	4078	0
111	1848	0
111	3694	0
111	2072	0
112	1879	0
112	3788	0
112	2499	0
112	1659	0
112	3097	0
112	2685	0
112	3444	0
112	3524	0
112	1823	0
112	3851	0
113	3482	0
113	3679	0
113	1711	0
113	3137	0
113	4011	0
114	3423	0
114	4488	0
114	4232	0
114	3185	0
114	3851	0
114	3586	0
114	4488	0
114	4232	0
114	3185	0
114	3851	0
115	3266	0
115	3275	0
115	4093	0
115	1869	0
115	3097	0
115	2358	0
115	2547	0
115	3129	0
115	3779	0
115	4367	0
115	3342	0
115	4227	0
115	1945	0
115	3706	0
115	3307	0
115	3001	0
115	4227	0
115	1945	0
115	3706	0
115	3307	0
116	1819	0
116	3206	0
116	2276	0
116	3611	0
116	3516	0
116	3549	0
116	2871	0
116	3280	0
116	2467	0
116	4367	0
116	2018	0
116	3206	0
116	2276	0
116	3611	0
116	3516	0
117	2733	0
117	4317	0
117	1945	0
117	3706	0
117	3307	0
117	4154	0
117	1957	0
117	4008	0
117	3185	0
117	3851	0
117	3242	0
117	4131	0
117	2290	0
117	3831	0
117	3097	0
118	2942	0
118	2795	0
118	3213	0
118	1823	0
118	3851	0
119	3005	0
119	4006	0
119	1901	0
119	3185	0
119	3851	0
120	4437	0
120	1748	0
120	2792	0
120	4004	0
120	3307	0
121	2281	0
121	3347	0
121	4230	0
121	4522	0
121	3516	0
122	4442	0
122	3198	0
122	1901	0
122	3185	0
122	3851	0
123	3860	0
123	1662	0
123	1710	0
123	3740	0
123	3500	0
123	2928	0
123	2896	0
123	1710	0
123	3740	0
123	3500	0
123	4385	0
123	2621	0
123	4214	0
123	3740	0
123	3500	0
123	3552	0
123	3399	0
123	1710	0
123	3740	0
123	3500	0
124	3082	0
124	2345	0
124	4477	0
124	3694	0
124	2072	0
125	3052	0
125	2294	0
125	2929	0
125	4503	0
125	4492	0
126	3985	0
126	3398	0
126	2633	0
126	4264	0
126	2704	0
127	4568	0
127	4513	0
127	1592	0
127	1654	0
127	4367	0
127	4110	0
127	2442	0
127	1592	0
127	1654	0
127	4367	0
128	1975	0
128	3825	0
128	3388	0
128	3137	0
128	4011	0
129	4426	0
129	4486	0
129	3603	0
129	3015	0
129	3097	0
130	2843	0
130	3760	0
130	3317	0
130	3694	0
130	2072	0
131	4128	0
131	2872	0
131	1848	0
131	3694	0
131	2072	0
132	4189	0
132	2925	0
132	3388	0
132	3137	0
132	4011	0
133	3630	0
133	4340	0
133	2290	0
133	3831	0
133	3097	0
133	3634	0
133	2205	0
133	3341	0
133	2603	0
133	3851	0
134	4114	0
134	2722	0
134	1591	0
134	3185	0
134	3851	0
134	3677	0
134	2818	0
134	1591	0
134	3185	0
134	3851	0
135	2496	0
135	3170	0
135	3142	0
135	2882	0
135	4492	0
136	4087	0
136	2679	0
136	1901	0
136	3185	0
136	3851	0
137	1617	0
137	3615	0
137	3654	0
137	4004	0
137	3307	0
137	2445	0
137	2183	0
137	3018	0
137	4004	0
137	3307	0
137	1946	0
137	3501	0
137	3654	0
137	4004	0
137	3307	0
137	4067	0
137	4279	0
137	3654	0
137	4004	0
137	3307	0
138	3150	0
138	2347	0
138	3560	0
138	3694	0
138	2072	0
139	4387	0
139	3703	0
139	1913	0
139	2840	0
139	3673	0
140	3782	0
140	1838	0
140	4475	0
140	3694	0
140	2072	0
141	3695	0
141	2795	0
141	3213	0
141	1823	0
141	3851	0
142	4251	0
142	2253	0
142	4477	0
142	3694	0
142	2072	0
143	4160	0
143	3701	0
143	3154	0
143	3015	0
143	3097	0
143	3450	0
143	3731	0
143	3603	0
143	3015	0
143	3097	0
143	2160	0
143	3679	0
143	1711	0
143	3137	0
143	4011	0
143	2628	0
143	3670	0
143	1711	0
143	3137	0
143	4011	0
143	3989	0
143	2684	0
143	1704	0
143	2968	0
143	3500	0
143	3886	0
143	2126	0
143	2714	0
143	3015	0
143	3097	0
143	4345	0
143	4017	0
143	2450	0
143	3137	0
143	4011	0
143	4547	0
143	2987	0
143	2450	0
143	3137	0
143	4011	0
143	2877	0
143	1792	0
143	2499	0
143	1659	0
143	3097	0
144	2338	0
144	4086	0
144	2216	0
144	3689	0
144	4367	0
145	4245	0
145	2150	0
145	4137	0
145	3785	0
145	3097	0
146	3085	0
146	2758	0
146	3213	0
146	1823	0
146	3851	0
146	3404	0
146	4519	0
146	3213	0
146	1823	0
146	3851	0
146	1650	0
146	4519	0
146	3213	0
146	1823	0
146	3851	0
147	3373	0
147	3752	0
147	4347	0
147	2461	0
147	3516	0
148	3530	0
148	3108	0
148	4563	0
148	3147	0
148	3307	0
148	4132	0
148	3108	0
148	4563	0
148	3147	0
148	3307	0
149	4415	0
149	3918	0
149	4137	0
149	3785	0
149	3097	0
149	2497	0
149	3415	0
149	3318	0
149	2543	0
149	3500	0
150	3093	0
150	4078	0
150	1848	0
150	3694	0
150	2072	0
151	1886	0
151	1785	0
151	4324	0
151	4121	0
151	3307	0
151	3329	0
151	3697	0
151	4324	0
151	4121	0
151	3307	0
152	2412	0
152	2555	0
152	1901	0
152	3185	0
152	3851	0
153	2837	0
153	4364	0
153	1630	0
153	2156	0
153	2072	0
154	3089	0
154	4177	0
154	2287	0
154	1757	0
154	4367	0
155	3680	0
155	3299	0
155	4529	0
155	3847	0
155	4367	0
156	3222	0
156	3501	0
156	3654	0
156	4004	0
156	3307	0
156	3718	0
156	2063	0
156	3654	0
156	4004	0
156	3307	0
156	3986	0
156	3615	0
156	3654	0
156	4004	0
156	3307	0
156	2847	0
156	2183	0
156	3018	0
156	4004	0
156	3307	0
156	2686	0
156	4279	0
156	3654	0
156	4004	0
156	3307	0
156	4273	0
156	3261	0
156	3018	0
156	4004	0
156	3307	0
157	4268	0
157	2205	0
157	3341	0
157	2603	0
157	3851	0
158	2655	0
158	2020	0
158	1665	0
158	2840	0
158	3673	0
158	2370	0
158	1724	0
158	1913	0
158	2840	0
158	3673	0
158	2088	0
158	2020	0
158	1665	0
158	2840	0
158	3673	0
159	1573	0
159	2480	0
159	3462	0
159	3125	0
159	3500	0
160	2000	0
160	3261	0
160	3018	0
160	4004	0
160	3307	0
160	1691	0
160	3511	0
160	2403	0
160	4004	0
160	3307	0
160	4168	0
160	2183	0
160	3018	0
160	4004	0
160	3307	0
161	2184	0
161	2340	0
161	2797	0
161	2604	0
161	3500	0
162	2244	0
162	3892	0
162	3333	0
162	3036	0
162	3673	0
163	2062	0
163	3700	0
163	3560	0
163	3694	0
163	2072	0
164	2981	0
164	2799	0
164	4186	0
164	4336	0
164	1772	0
165	2700	0
165	4378	0
165	2154	0
165	2222	0
165	2704	0
165	4420	0
165	4378	0
165	2154	0
165	2222	0
165	2704	0
165	2534	0
165	4378	0
165	2154	0
165	2222	0
165	2704	0
166	3891	0
166	4088	0
166	4501	0
166	4272	0
166	4188	0
166	1986	0
166	4088	0
166	4501	0
166	4272	0
166	4188	0
167	3973	0
167	4284	0
167	2633	0
167	4264	0
167	2704	0
167	3030	0
167	3398	0
167	2633	0
167	4264	0
167	2704	0
168	2331	0
168	3917	0
168	3747	0
168	1869	0
168	3097	0
168	2064	0
168	2935	0
168	4093	0
168	1869	0
168	3097	0
169	2080	0
169	1631	0
169	1889	0
169	4272	0
169	4188	0
169	2332	0
169	3624	0
169	1990	0
169	3831	0
169	3097	0
170	1775	0
170	3774	0
170	3309	0
170	3762	0
170	3673	0
170	2263	0
170	4263	0
170	3388	0
170	3137	0
170	4011	0
171	4114	0
171	2722	0
171	1591	0
171	3185	0
171	3851	0
171	3063	0
171	3285	0
171	1591	0
171	3185	0
171	3851	0
171	2511	0
171	3285	0
171	1591	0
171	3185	0
171	3851	0
171	2599	0
171	3528	0
171	3276	0
171	3137	0
171	4011	0
172	4114	0
172	2722	0
172	1591	0
172	3185	0
172	3851	0
172	4101	0
172	3577	0
172	1591	0
172	3185	0
172	3851	0
172	3098	0
172	3577	0
172	1591	0
172	3185	0
172	3851	0
173	4002	0
173	2192	0
173	2678	0
173	3036	0
173	3673	0
174	2089	0
174	4378	0
174	2154	0
174	2222	0
174	2704	0
174	3410	0
174	4378	0
174	2154	0
174	2222	0
174	2704	0
174	1796	0
174	4378	0
174	2154	0
174	2222	0
174	2704	0
175	2128	0
175	2205	0
175	3341	0
175	2603	0
175	3851	0
175	3463	0
175	1959	0
175	3276	0
175	3137	0
175	4011	0
176	2973	0
176	3829	0
176	3317	0
176	3694	0
176	2072	0
177	2107	0
177	3894	0
177	4324	0
177	4121	0
177	3307	0
178	4528	0
178	4006	0
178	1901	0
178	3185	0
178	3851	0
179	3610	0
179	3637	0
179	3133	0
179	3681	0
179	1713	0
180	3629	0
180	4006	0
180	1901	0
180	3185	0
180	3851	0
181	2109	0
181	2769	0
181	3341	0
181	2603	0
181	3851	0
182	1688	0
182	3700	0
182	3560	0
182	3694	0
182	2072	0
183	2886	0
183	3624	0
183	1990	0
183	3831	0
183	3097	0
183	4203	0
183	2631	0
183	4566	0
183	2267	0
183	4011	0
183	4257	0
183	4223	0
183	2499	0
183	1659	0
183	3097	0
183	2863	0
183	3528	0
183	3276	0
183	3137	0
183	4011	0
183	4253	0
183	2503	0
183	1945	0
183	3706	0
183	3307	0
183	1728	0
183	2557	0
183	4388	0
183	3185	0
183	3851	0
183	3112	0
183	2649	0
183	4228	0
183	2455	0
183	4011	0
184	4175	0
184	3198	0
184	1901	0
184	3185	0
184	3851	0
185	1655	0
185	2740	0
185	4529	0
185	3847	0
185	4367	0
185	2188	0
185	2476	0
185	4529	0
185	3847	0
185	4367	0
185	2750	0
185	2476	0
185	4529	0
185	3847	0
185	4367	0
185	3854	0
185	2476	0
185	4529	0
185	3847	0
185	4367	0
185	3175	0
185	2476	0
185	4529	0
185	3847	0
185	4367	0
185	2259	0
185	2476	0
185	4529	0
185	3847	0
185	4367	0
185	1706	0
185	2740	0
185	4529	0
185	3847	0
185	4367	0
186	3579	0
186	2731	0
186	3388	0
186	3137	0
186	4011	0
187	2152	0
187	3397	0
187	2821	0
187	4336	0
187	1772	0
188	1863	0
188	3445	0
188	3181	0
188	2978	0
188	3097	0
188	2197	0
188	1631	0
188	1889	0
188	4272	0
188	4188	0
188	3574	0
188	3528	0
188	3276	0
188	3137	0
188	4011	0
189	2173	0
189	4488	0
189	4232	0
189	3185	0
189	3851	0
190	2619	0
190	2768	0
190	4092	0
190	2509	0
190	4188	0
191	3277	0
191	1854	0
191	1901	0
191	3185	0
191	3851	0
192	4506	0
192	3224	0
192	3905	0
192	2543	0
192	3500	0
192	1789	0
192	4341	0
192	2021	0
192	2543	0
192	3500	0
193	2195	0
193	1871	0
193	3521	0
193	2611	0
193	3097	0
194	4155	0
194	2841	0
194	3188	0
194	3137	0
194	4011	0
195	3710	0
195	2934	0
195	2371	0
195	3185	0
195	3851	0
196	2726	0
196	2900	0
196	3314	0
196	2472	0
196	4188	0
196	3411	0
196	2900	0
196	3314	0
196	2472	0
196	4188	0
197	2161	0
197	2675	0
197	1665	0
197	2840	0
197	3673	0
198	3507	0
198	4523	0
198	3341	0
198	2603	0
198	3851	0
199	4068	0
199	3528	0
199	3276	0
199	3137	0
199	4011	0
199	3914	0
199	3624	0
199	1990	0
199	3831	0
199	3097	0
199	1926	0
199	1884	0
199	3645	0
199	3185	0
199	3851	0
199	2732	0
199	3685	0
199	4091	0
199	3185	0
199	3851	0
200	2158	0
200	2647	0
200	1596	0
200	4004	0
200	3307	0
201	3964	0
201	3918	0
201	4137	0
201	3785	0
201	3097	0
201	3545	0
201	2731	0
201	3388	0
201	3137	0
201	4011	0
202	4114	0
202	2722	0
202	1591	0
202	3185	0
202	3851	0
202	4410	0
202	2818	0
202	1591	0
202	3185	0
202	3851	0
203	4402	0
203	2934	0
203	2371	0
203	3185	0
203	3851	0
204	4139	0
204	2345	0
204	4477	0
204	3694	0
204	2072	0
205	3573	0
205	2442	0
205	1592	0
205	1654	0
205	4367	0
206	3338	0
206	4006	0
206	1901	0
206	3185	0
206	3851	0
207	3842	0
207	2846	0
207	2999	0
207	3362	0
207	3673	0
208	4235	0
208	2241	0
208	2967	0
208	2604	0
208	3500	0
209	3096	0
209	2181	0
209	3231	0
209	3185	0
209	3851	0
209	2866	0
209	2015	0
209	3821	0
209	4371	0
209	4367	0
209	1798	0
209	3528	0
209	3276	0
209	3137	0
209	4011	0
210	1747	0
210	3170	0
210	3142	0
210	2882	0
210	4492	0
211	2408	0
211	3145	0
211	3512	0
211	2434	0
211	1713	0
212	2306	0
212	3490	0
212	4542	0
212	3740	0
212	3500	0
212	2725	0
212	3965	0
212	4023	0
212	3740	0
212	3500	0
213	2813	0
213	2592	0
213	4260	0
213	1783	0
213	3851	0
214	3144	0
214	2147	0
214	3388	0
214	3137	0
214	4011	0
214	3897	0
214	2147	0
214	3388	0
214	3137	0
214	4011	0
214	3272	0
214	3781	0
214	4559	0
214	4438	0
214	3500	0
215	3837	0
215	2150	0
215	4137	0
215	3785	0
215	3097	0
215	3978	0
215	2345	0
215	4477	0
215	3694	0
215	2072	0
216	4145	0
216	3863	0
216	3672	0
216	3339	0
216	3097	0
216	3013	0
216	3925	0
216	4499	0
216	3137	0
216	4011	0
216	2949	0
216	3644	0
216	3546	0
216	2267	0
216	4011	0
216	2954	0
216	2055	0
216	2902	0
216	2397	0
216	3673	0
216	4083	0
216	3878	0
216	1704	0
216	2968	0
216	3500	0
217	2333	0
217	4527	0
217	1630	0
217	2156	0
217	2072	0
218	2044	0
218	3387	0
218	4023	0
218	3740	0
218	3500	0
218	4361	0
218	3490	0
218	4542	0
218	3740	0
218	3500	0
219	2561	0
219	2248	0
219	3309	0
219	3762	0
219	3673	0
220	3079	0
220	2675	0
220	1665	0
220	2840	0
220	3673	0
221	2650	0
221	4486	0
221	3603	0
221	3015	0
221	3097	0
221	4216	0
221	3896	0
221	3154	0
221	3015	0
221	3097	0
222	4467	0
222	3788	0
222	2499	0
222	1659	0
222	3097	0
223	2262	0
223	2900	0
223	3314	0
223	2472	0
223	4188	0
224	4009	0
224	1682	0
224	4186	0
224	4336	0
224	1772	0
225	3476	0
225	4044	0
225	3521	0
225	2611	0
225	3097	0
225	4289	0
225	2091	0
225	3790	0
225	2611	0
225	3097	0
226	3714	0
226	2539	0
226	3341	0
226	2603	0
226	3851	0
227	3586	0
227	4488	0
227	4232	0
227	3185	0
227	3851	0
227	2329	0
227	4488	0
227	4232	0
227	3185	0
227	3851	0
228	2616	0
228	3016	0
228	2419	0
228	2570	0
228	4188	0
229	2670	0
229	1957	0
229	4008	0
229	3185	0
229	3851	0
229	4443	0
229	3520	0
229	1977	0
229	3191	0
229	4492	0
229	2733	0
229	4317	0
229	1945	0
229	3706	0
229	3307	0
229	2067	0
229	3623	0
229	3276	0
229	3137	0
229	4011	0
229	2425	0
229	4131	0
229	2290	0
229	3831	0
229	3097	0
230	2102	0
230	2205	0
230	3341	0
230	2603	0
230	3851	0
231	4114	0
231	2722	0
231	1591	0
231	3185	0
231	3851	0
231	2629	0
231	3285	0
231	1591	0
231	3185	0
231	3851	0
232	3934	0
232	4280	0
232	2323	0
232	1668	0
232	4367	0
233	2430	0
233	2334	0
233	3184	0
233	2327	0
233	4367	0
233	3923	0
233	2334	0
233	3184	0
233	2327	0
233	4367	0
234	3014	0
234	3873	0
234	2287	0
234	1757	0
